CLIENT_ID,CLIENT_CREATE DATE,REGION,TRADE SECTOR,N_EMPLOYEES,ECONOMIC_POT,ECO_POT_CLASS,RISK_CAT
"00011689",2005-11-15 00:00:00,"BI",33110,13,5857.000,"E","3d"
"00002597",2005-11-15 00:00:00,"BI",22100,3,6792.690,"D","3a"
"00008417",2005-11-15 00:00:00,"FG",11000,6,8659.810,"D","3d"
"00009346",2005-11-15 00:00:00,"CE",11100,4,4691.720,"E","2a"
"00011611",2005-11-15 00:00:00,"FG",11000,6,8659.810,"D","3d"
"00001433",2005-11-15 00:00:00,"AN",21100,1,2824.270,"E","3d"
"00011504",2005-11-15 00:00:00,"LE",21100,3,8472.810,"D","2a"
"00005519",2005-11-15 00:00:00,"AV",13500,3,5000.000,"E","3d"
"00012365",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","3a"
"00004163",2005-11-15 00:00:00,"AN",21100,1,2824.270,"E","3d"
"00007754",2005-11-15 00:00:00,"AN",21100,1,2824.270,"E","3d"
"00008609",2005-11-15 00:00:00,"MI",22100,4,9056.920,"D","T8"
"00014074",2005-11-15 00:00:00,"MI",22100,4,9056.920,"D","5d"
"00000015",2005-11-15 00:00:00,"MI",22100,4,9056.920,"D","3d"
"00002977",2005-11-15 00:00:00,"MI",22100,4,9056.920,"D","2a"
"00000117",2005-11-15 00:00:00,"MB",39110,27,9117.220,"D","2a"
"00010279",2005-11-15 00:00:00,"MI",22100,4,6000.000,"D","2a"
"00012882",2005-11-15 00:00:00,"BO",22100,3,6792.690,"D","T8"
"00002237",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","3d"
"00002337",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","2a"
"00003630",2005-11-15 00:00:00,"CE",13310,1,1097.300,"E","3a"
"00007020",2005-11-15 00:00:00,"LE",21100,3,8472.810,"D","3d"
"00002286",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","3d"
"00007222",2005-11-15 00:00:00,"MI",22100,4,5000.000,"E","3d"
"00006416",2005-11-15 00:00:00,"MI",22100,4,5000.000,"E","3d"
"00005183",2005-11-15 00:00:00,"MI",22100,4,5000.000,"E","2a"
"00000488",2005-11-15 00:00:00,"LU",21100,2,7000.000,"D","3d"
"00013976",2005-11-15 00:00:00,"MB",36400,5,5550.000,"E","3d"
"00008155",2005-11-15 00:00:00,"AN",21100,1,2824.270,"E","3d"
"00004911",2005-11-15 00:00:00,"BI",22100,2,4528.460,"E","3d"
"00000075",2005-11-15 00:00:00,"BZ",11000,5,7547.540,"D","3a"
"00005488",2005-11-15 00:00:00,"CE",13310,3,3291.900,"E","3d"
"00004325",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","3d"
"00012666",2005-11-15 00:00:00,"AN",21100,1,2824.270,"E","3d"
"00004096",2005-11-15 00:00:00,"CN",13500,1,2216.210,"E","3d"
"00003412",2005-11-15 00:00:00,"CN",13500,1,2216.210,"E","3d"
"00007190",2005-11-15 00:00:00,"BI",22100,2,4528.460,"E","2a"
"00004363",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","3d"
"00003355",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","2a"
"00005741",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","2a"
"00014180",2005-11-15 00:00:00,"MI",22100,3,6792.690,"D","5d"
"00002832",2005-11-15 00:00:00,"MI",22100,3,6792.690,"D","3d"
"00010895",2005-11-15 00:00:00,"MI",22100,3,6792.690,"D","2a"
"00001353",2005-11-15 00:00:00,"CN",13500,1,2216.210,"E","3d"
"00010800",2005-11-15 00:00:00,"CN",13500,1,2216.210,"E","3a"
"00009554",2005-11-15 00:00:00,"CN",13500,1,2216.210,"E","3a"
"00007903",2005-11-15 00:00:00,"CN",13500,1,2216.210,"E","2a"
"00004737",2005-11-15 00:00:00,"CN",13500,1,2216.210,"E","2a"
"00014117",2005-11-15 00:00:00,"BI",22100,1,2264.230,"E","3d"
"00004727",2005-11-15 00:00:00,"BI",22100,1,2264.230,"E","3a"
"00004997",2005-11-15 00:00:00,"MB",36000,270,2270.000,"E","4b"
"00000932",2005-11-15 00:00:00,"FI",22100,1,2264.230,"E","3d"
"00001307",2005-11-15 00:00:00,"BZ",11000,5,7547.540,"D","2a"
"00013996",2005-11-15 00:00:00,"BA",33130,9,11133.000,"D","3d"
"00001750",2005-11-15 00:00:00,"AN",21100,2,5648.540,"E","2a"
"00002133",2005-11-15 00:00:00,"MI",22100,3,5000.000,"E","T8"
"00000712",2005-11-15 00:00:00,"MI",22100,3,5000.000,"E","5d"
"00012240",2005-11-15 00:00:00,"MI",22100,3,5000.000,"E","3d"
"00007079",2005-11-15 00:00:00,"MI",22100,3,5000.000,"E","3d"
"00003496",2005-11-15 00:00:00,"MI",22100,3,5000.000,"E","3d"
"00002497",2005-11-15 00:00:00,"MI",22100,3,5000.000,"E","3d"
"00000756",2005-11-15 00:00:00,"MI",22100,3,5000.000,"E","3d"
"00010878",2005-11-15 00:00:00,"MI",22100,3,5000.000,"E","3a"
"00009681",2005-11-15 00:00:00,"MI",22100,2,10000.000,"D","3a"
"00008672",2005-11-15 00:00:00,"MI",22100,2,9000.000,"D","2a"
"00000359",2005-11-15 00:00:00,"AN",21100,2,5648.540,"E","3a"
"00012993",2005-11-15 00:00:00,"CN",13310,8,7912.050,"D","5d"
"00008798",2005-11-15 00:00:00,"BI",21700,1,2720.120,"E","4d"
"00004101",2005-11-15 00:00:00,"BO",22100,4,9056.920,"D","3a"
"00003150",2005-11-15 00:00:00,"AN",21100,2,5648.540,"E","3d"
"00007934",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","2a"
"00004072",2005-11-15 00:00:00,"BI",21400,4,8472.800,"D","5a"
"00000844",2005-11-15 00:00:00,"CN",13310,4,4389.200,"E","T8"
"00003111",2005-11-15 00:00:00,"CN",13310,3,3291.900,"E","3d"
"00002809",2005-11-15 00:00:00,"MI",22100,2,7000.000,"D","4d"
"00010762",2005-11-15 00:00:00,"MI",22100,2,7000.000,"D","3d"
"00000809",2005-11-15 00:00:00,"MI",22100,2,7000.000,"D","2a"
"00010668",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","2a"
"00011737",2005-11-15 00:00:00,"BZ",14400,20,9078.580,"D","3a"
"00012084",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","2a"
"00013142",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","2a"
"00009961",2005-11-15 00:00:00,"CN",12800,13,4167.000,"E","2a"
"00009513",2005-11-15 00:00:00,"CN",12500,4,9182.400,"D","3a"
"00013924",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","2a"
"00006624",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","3d"
"00005849",2005-11-15 00:00:00,"BZ",14400,19,6952.400,"D","3d"
"00004769",2005-11-15 00:00:00,"CN",11000,12,6000.000,"D","3a"
"00013694",2005-11-15 00:00:00,"BZ",14400,18,5000.000,"E","3d"
"00012750",2005-11-15 00:00:00,"LE",21100,4,5000.000,"E","2a"
"00010566",2005-11-15 00:00:00,"FG",11000,8,10884.350,"D","2a"
"00005988",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3a"
"00009099",2005-11-15 00:00:00,"MB",35300,49,7155.000,"D","2a"
"00010026",2005-11-15 00:00:00,"CN",11000,9,11996.620,"D","2a"
"00007721",2005-11-15 00:00:00,"CN",11000,9,11996.620,"D","2a"
"00003207",2005-11-15 00:00:00,"CN",11000,9,11996.620,"D","2a"
"00000678",2005-11-15 00:00:00,"FG",11100,1,1172.930,"E","5d"
"00001125",2005-11-15 00:00:00,"FG",11100,3,3518.790,"E","3d"
"00002218",2005-11-15 00:00:00,"FG",13310,2,2194.600,"E","3a"
"00010150",2005-11-15 00:00:00,"AN",21100,2,6509.000,"D","2a"
"00009037",2005-11-15 00:00:00,"AN",21100,3,5000.000,"E","2a"
"00001148",2005-11-15 00:00:00,"FG",13500,2,4432.420,"E","4d"
"00007013",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","3d"
"00007906",2005-11-15 00:00:00,"FG",13500,3,5000.000,"E","3d"
"00002901",2005-11-15 00:00:00,"BZ",14400,17,6283.440,"D","2a"
"00007583",2005-11-15 00:00:00,"BZ",14400,15,5614.480,"E","3a"
"00000391",2005-11-15 00:00:00,"LE",21100,4,11297.080,"D","2a"
"00012520",2005-11-15 00:00:00,"LE",21100,4,11297.080,"D","2a"
"00013038",2005-11-15 00:00:00,"LE",21100,4,11297.080,"D","3a"
"00012286",2005-11-15 00:00:00,"BI",21100,4,11297.080,"D","3a"
"00008500",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","3d"
"00010562",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","3d"
"00006877",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3a"
"00010412",2005-11-15 00:00:00,"MB",34300,24,6505.000,"D","2a"
"00003918",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","5d"
"00013054",2005-11-15 00:00:00,"BS",21100,2,5648.540,"E","5d"
"00006916",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3a"
"00013594",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3a"
"00001267",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3d"
"00004079",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3d"
"00007749",2005-11-15 00:00:00,"BT",22100,4,9056.920,"D","3a"
"00011831",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","T8"
"00006379",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","T8"
"00003997",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","T8"
"00009738",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","4c"
"00013566",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","3d"
"00007640",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","3d"
"00006529",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","3d"
"00006139",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","3d"
"00004926",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","3d"
"00002278",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","3d"
"00001451",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","3d"
"00002940",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","3a"
"00011615",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","2a"
"00010443",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","2a"
"00006950",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","2a"
"00004358",2005-11-15 00:00:00,"MI",22100,2,4528.460,"E","2a"
"00001762",2005-11-15 00:00:00,"BA",33110,25,7185.000,"D","3a"
"00002254",2005-11-15 00:00:00,"BI",21100,4,11297.080,"D","2a"
"00014189",2005-11-15 00:00:00,"FG",13500,3,5000.000,"E","T8"
"00001214",2005-11-15 00:00:00,"BI",21100,3,8472.810,"D","3d"
"00002503",2005-11-15 00:00:00,"BI",21100,3,8472.810,"D","3a"
"00001735",2005-11-15 00:00:00,"BI",21100,3,8472.810,"D","3a"
"00006433",2005-11-15 00:00:00,"MI",22100,1,7000.000,"D","3d"
"00005301",2005-11-15 00:00:00,"MI",22100,1,7000.000,"D","3d"
"00002886",2005-11-15 00:00:00,"MI",22100,1,7000.000,"D","2a"
"00007463",2005-11-15 00:00:00,"BO",22100,6,7000.000,"D","2a"
"00001751",2005-11-15 00:00:00,"FG",13500,4,8864.840,"D","2a"
"00013740",2005-11-15 00:00:00,"FG",13500,4,8864.840,"D","2a"
"00007196",2005-11-15 00:00:00,"AV",13500,2,4432.420,"E","3d"
"00009588",2005-11-15 00:00:00,"AN",21100,3,8472.810,"D","2a"
"00009284",2005-11-15 00:00:00,"BO",22110,2,1805.120,"E","3d"
"00000521",2005-11-15 00:00:00,"FG",13500,5,5000.000,"E","5d"
"00005008",2005-11-15 00:00:00,"AN",21100,3,8472.810,"D","3d"
"00010778",2005-11-15 00:00:00,"AV",13500,1,2216.210,"E","T8"
"00010657",2005-11-15 00:00:00,"BZ",14400,15,5000.000,"E","2a"
"00006236",2005-11-15 00:00:00,"CN",11000,8,10884.350,"D","T8"
"00003024",2005-11-15 00:00:00,"BI",21100,3,5000.000,"E","3a"
"00010939",2005-11-15 00:00:00,"BZ",14400,13,4945.520,"E","3d"
"00012160",2005-11-15 00:00:00,"BO",24100,1,1427.920,"E","3d"
"00010769",2005-11-15 00:00:00,"AN",21100,3,8472.810,"D","3d"
"00002683",2005-11-15 00:00:00,"BZ",14400,13,4945.240,"E","3d"
"00000276",2005-11-15 00:00:00,"CN",11000,8,10884.350,"D","T8"
"00004070",2005-11-15 00:00:00,"BZ",14400,11,6000.000,"D","2a"
"00006434",2005-11-15 00:00:00,"BO",24100,3,4283.760,"E","3d"
"00005393",2005-11-15 00:00:00,"BZ",14400,10,7000.000,"D","3a"
"00011073",2005-11-15 00:00:00,"LU",21100,2,5648.540,"E","T8"
"00013120",2005-11-15 00:00:00,"FG",13500,6,10785.700,"D","3d"
"00013701",2005-11-15 00:00:00,"CN",11000,8,10884.350,"D","3d"
"00004873",2005-11-15 00:00:00,"CN",11000,8,10884.350,"D","3d"
"00011967",2005-11-15 00:00:00,"BO",31400,7,6130.000,"D","2a"
"00008904",2005-11-15 00:00:00,"CN",11000,8,10884.350,"D","3a"
"00004805",2005-11-15 00:00:00,"BI",21100,2,5648.540,"E","T8"
"00007794",2005-11-15 00:00:00,"BI",21100,2,5648.540,"E","3d"
"00001903",2005-11-15 00:00:00,"LU",21100,2,5648.540,"E","T8"
"00002430",2005-11-15 00:00:00,"CN",11000,8,10884.350,"D","3a"
"00012618",2005-11-15 00:00:00,"CN",11000,8,10884.350,"D","2a"
"00012014",2005-11-15 00:00:00,"CN",11000,8,10884.350,"D","2a"
"00011760",2005-11-15 00:00:00,"CN",11000,8,10884.350,"D","2a"
"00003682",2005-11-15 00:00:00,"LU",21100,2,5648.540,"E","3d"
"00012611",2005-11-15 00:00:00,"BZ",14400,10,3942.080,"E","3d"
"00008770",2005-11-15 00:00:00,"MB",34110,15,11699.000,"D","2d"
"00009138",2005-11-15 00:00:00,"CN",11000,7,9772.080,"D","3d"
"00003138",2005-11-15 00:00:00,"CN",11000,7,9772.080,"D","3d"
"00000665",2005-11-15 00:00:00,"FG",21100,1,2824.270,"E","3d"
"00006595",2005-11-15 00:00:00,"FG",21100,1,2824.270,"E","3d"
"00012591",2005-11-15 00:00:00,"FG",21100,1,2824.270,"E","T8"
"00001969",2005-11-15 00:00:00,"CN",11000,7,9772.080,"D","3d"
"00012573",2005-11-15 00:00:00,"CN",11000,7,9772.080,"D","2a"
"00010685",2005-11-15 00:00:00,"CN",11000,7,9772.080,"D","1a"
"00009533",2005-11-15 00:00:00,"FG",21100,2,5648.540,"E","2a"
"00012556",2005-11-15 00:00:00,"FG",21100,2,5648.540,"E","3d"
"00003482",2005-11-15 00:00:00,"FG",21100,2,5648.540,"E","T8"
"00005355",2005-11-15 00:00:00,"BZ",14400,10,3941.800,"E","3a"
"00014047",2005-11-15 00:00:00,"BI",21100,2,5648.540,"E","2a"
"00002182",2005-11-15 00:00:00,"CN",11000,7,7000.000,"D","2a"
"00009847",2005-11-15 00:00:00,"LU",21100,2,5648.540,"E","3a"
"00006162",2005-11-15 00:00:00,"FG",21100,3,8472.810,"D","5d"
"00012410",2005-11-15 00:00:00,"BI",21100,2,5648.540,"E","2a"
"00001143",2005-11-15 00:00:00,"BZ",14400,9,7000.000,"D","3d"
"00011185",2005-11-15 00:00:00,"BI",21100,2,5648.540,"E","2a"
"00012875",2005-11-15 00:00:00,"FG",21100,4,11297.080,"D","2a"
"00011569",2005-11-15 00:00:00,"LE",21400,2,4236.400,"E","3d"
"00014013",2005-11-15 00:00:00,"BZ",14400,9,3607.600,"E","3d"
"00010722",2005-11-15 00:00:00,"LE",21400,3,5000.000,"E","T8"
"00008031",2005-11-15 00:00:00,"LE",21400,6,5000.000,"E","3d"
"00006417",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3d"
"00008148",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3d"
"00004595",2005-11-15 00:00:00,"BA",32800,5,10072.000,"D","3a"
"00002455",2005-11-15 00:00:00,"AN",21100,4,5000.000,"E","T8"
"00008234",2005-11-15 00:00:00,"AN",21100,4,11297.080,"D","3a"
"00002621",2005-11-15 00:00:00,"AN",21100,4,11297.080,"D","3d"
"00001856",2005-11-15 00:00:00,"MB",33800,12,4848.000,"E","2a"
"00006787",2005-11-15 00:00:00,"LT",11000,3,4528.530,"E","2a"
"00009322",2005-11-15 00:00:00,"BT",11000,2,3019.020,"E","3d"
"00011583",2005-11-15 00:00:00,"BT",11000,2,3019.020,"E","4d"
"00008647",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","T8"
"00000798",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","5d"
"00000622",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","5d"
"00001351",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","5a"
"00010742",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","4d"
"00000374",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","4c"
"00012950",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","3d"
"00012807",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","3d"
"00012269",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","3d"
"00006774",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","3d"
"00005956",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","3d"
"00005339",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","3d"
"00004377",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","3d"
"00002865",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","3d"
"00012631",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","2a"
"00005498",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","2a"
"00001395",2005-11-15 00:00:00,"MI",22100,1,2264.230,"E","2a"
"00002674",2005-11-15 00:00:00,"AV",13500,1,2216.210,"E","T8"
"00009851",2005-11-15 00:00:00,"FG",21400,1,2118.200,"E","3a"
"00000198",2005-11-15 00:00:00,"FG",21400,4,8472.800,"D","2a"
"00003431",2005-11-15 00:00:00,"AV",13500,1,2216.210,"E","5d"
"00013257",2005-11-15 00:00:00,"FG",21400,6,11067.310,"D","T8"
"00003732",2005-11-15 00:00:00,"BA",11000,3,4528.530,"E","3a"
"00000482",2005-11-15 00:00:00,"AN",21300,1,2824.270,"E","3a"
"00008370",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3d"
"00008854",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3d"
"00013435",2005-11-15 00:00:00,"CN",11000,6,8659.810,"D","3d"
"00004852",2005-11-15 00:00:00,"BO",31500,6,6100.000,"D","2a"
"00002401",2005-11-15 00:00:00,"CN",11000,6,8659.810,"D","3a"
"00008162",2005-11-15 00:00:00,"CN",11000,6,8659.810,"D","2a"
"00000843",2005-11-15 00:00:00,"CN",11000,6,8659.810,"D","2a"
"00003291",2005-11-15 00:00:00,"BZ",14400,8,3273.120,"E","5d"
"00012986",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","3d"
"00003338",2005-11-15 00:00:00,"BT",11000,3,4528.530,"E","3d"
"00009424",2005-11-15 00:00:00,"FG",22100,1,2264.230,"E","2a"
"00000642",2005-11-15 00:00:00,"FG",22100,1,2264.230,"E","3d"
"00000804",2005-11-15 00:00:00,"FG",22100,1,2264.230,"E","3d"
"00002535",2005-11-15 00:00:00,"FG",22100,1,2264.230,"E","T8"
"00003854",2005-11-15 00:00:00,"BO",32100,3,4551.000,"E","3a"
"00010471",2005-11-15 00:00:00,"BZ",14400,7,9000.000,"D","3d"
"00001659",2005-11-15 00:00:00,"FI",22100,1,2264.230,"E","3d"
"00011896",2005-11-15 00:00:00,"BT",11000,3,4528.530,"E","3d"
"00000955",2005-11-15 00:00:00,"FG",22100,2,4528.460,"E","3d"
"00002105",2005-11-15 00:00:00,"BO",33110,1,1025.000,"E","5d"
"00010603",2005-11-15 00:00:00,"LT",11000,3,4528.530,"E","3a"
"00011222",2005-11-15 00:00:00,"FG",22100,3,6792.690,"D","3d"
"00001871",2005-11-15 00:00:00,"FG",22100,4,9056.920,"D","3d"
"00010533",2005-11-15 00:00:00,"FG",22100,4,9056.920,"D","3d"
"00009794",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","T8"
"00002382",2005-11-15 00:00:00,"FG",22100,5,5000.000,"E","3d"
"00014106",2005-11-15 00:00:00,"BO",33110,2,2050.000,"E","5d"
"00009656",2005-11-15 00:00:00,"LT",11000,3,4528.530,"E","5d"
"00008225",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","T8"
"00003807",2005-11-15 00:00:00,"FG",24100,7,9243.970,"D","3d"
"00004557",2005-11-15 00:00:00,"FG",32800,1,1517.000,"E","3d"
"00007066",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","5d"
"00012277",2005-11-15 00:00:00,"BZ",14400,7,2938.640,"E","3d"
"00012648",2005-11-15 00:00:00,"BO",33110,5,10000.000,"D","2a"
"00013819",2005-11-15 00:00:00,"BO",33110,9,5317.000,"E","3a"
"00007152",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","3d"
"00011491",2005-11-15 00:00:00,"AN",21400,6,11067.310,"D","3a"
"00012340",2005-11-15 00:00:00,"AT",22100,2,4528.460,"E","T8"
"00008043",2005-11-15 00:00:00,"AN",21700,1,2720.120,"E","3d"
"00000604",2005-11-15 00:00:00,"LT",11000,3,4528.530,"E","T8"
"00009488",2005-11-15 00:00:00,"BA",24100,3,9000.000,"D","3d"
"00013994",2005-11-15 00:00:00,"BA",22110,5,3801.900,"E","3b"
"00009261",2005-11-15 00:00:00,"MB",32400,6,10873.000,"D","3d"
"00012508",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","T8"
"00004057",2005-11-15 00:00:00,"BO",33130,1,1393.000,"E","3d"
"00003988",2005-11-15 00:00:00,"FG",42200,2,1364.000,"E","5d"
"00007919",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","5d"
"00012274",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","3d"
"00010476",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","3d"
"00009496",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","3d"
"00004355",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","3d"
"00002091",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","3d"
"00013998",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","3a"
"00000013",2005-11-15 00:00:00,"BO",33130,5,8661.000,"D","2a"
"00010575",2005-11-15 00:00:00,"BA",22110,4,3610.240,"E","3a"
"00013124",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","2a"
"00011656",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","2a"
"00007026",2005-11-15 00:00:00,"BA",11000,3,4528.530,"E","2a"
"00011433",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","2a"
"00010870",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","2a"
"00004872",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","2a"
"00003546",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","2a"
"00003514",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","2a"
"00002899",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","2a"
"00001150",2005-11-15 00:00:00,"CN",11000,5,7547.540,"D","2a"
"00003718",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","3d"
"00009796",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","3a"
"00002684",2005-11-15 00:00:00,"FI",11000,1,1509.510,"E","2a"
"00006909",2005-11-15 00:00:00,"FI",11000,1,1509.510,"E","2a"
"00013539",2005-11-15 00:00:00,"BO",33600,104,7000.000,"D","1a"
"00007978",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","3a"
"00008058",2005-11-15 00:00:00,"FI",11000,1,1509.510,"E","2a"
"00012653",2005-11-15 00:00:00,"FI",11000,1,1509.510,"E","2a"
"00000480",2005-11-15 00:00:00,"FI",11000,1,1509.510,"E","3a"
"00005463",2005-11-15 00:00:00,"BA",22100,4,9056.920,"D","3a"
"00003203",2005-11-15 00:00:00,"FI",11000,1,1509.510,"E","3a"
"00002856",2005-11-15 00:00:00,"AN",22100,1,2264.230,"E","3a"
"00006851",2005-11-15 00:00:00,"FI",11000,1,1509.510,"E","3a"
"00005261",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","3a"
"00004706",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","3a"
"00004513",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","3a"
"00010779",2005-11-15 00:00:00,"LE",22100,1,2264.230,"E","2a"
"00000124",2005-11-15 00:00:00,"LE",22100,1,2264.230,"E","3d"
"00013007",2005-11-15 00:00:00,"LE",22100,1,2264.230,"E","3d"
"00007311",2005-11-15 00:00:00,"LE",22100,1,2264.230,"E","4a"
"00007670",2005-11-15 00:00:00,"LE",22100,1,2264.230,"E","T8"
"00001102",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","3a"
"00010387",2005-11-15 00:00:00,"BI",21100,1,2824.270,"E","2a"
"00003801",2005-11-15 00:00:00,"BI",15500,3,1021.890,"E","3d"
"00008995",2005-11-15 00:00:00,"BI",15400,7,4344.090,"E","2a"
"00010013",2005-11-15 00:00:00,"BI",15400,2,988.900,"E","3d"
"00012664",2005-11-15 00:00:00,"BI",15400,1,494.450,"E","3d"
"00003299",2005-11-15 00:00:00,"BI",15100,1,1523.960,"E","T8"
"00011878",2005-11-15 00:00:00,"AN",22100,1,2264.230,"E","3d"
"00009714",2005-11-15 00:00:00,"BI",15100,1,1523.960,"E","4a"
"00011861",2005-11-15 00:00:00,"AR",11000,4,6038.040,"D","T8"
"00002924",2005-11-15 00:00:00,"BA",22100,4,9056.920,"D","3a"
"00006229",2005-11-15 00:00:00,"AT",21100,3,5000.000,"E","3a"
"00013023",2005-11-15 00:00:00,"AT",21100,3,5000.000,"E","3a"
"00013904",2005-11-15 00:00:00,"AN",22100,1,2264.230,"E","3d"
"00013743",2005-11-15 00:00:00,"BO",34110,13,10629.000,"D","T8"
"00013759",2005-11-15 00:00:00,"AT",21100,3,5000.000,"E","3a"
"00002779",2005-11-15 00:00:00,"AT",21100,3,5000.000,"E","3d"
"00012479",2005-11-15 00:00:00,"AT",21100,3,5000.000,"E","3d"
"00009136",2005-11-15 00:00:00,"AT",22100,3,5000.000,"E","3d"
"00014152",2005-11-15 00:00:00,"AT",33130,5,8661.000,"D","2a"
"00009438",2005-11-15 00:00:00,"BO",34120,8,6100.000,"D","2a"
"00012307",2005-11-15 00:00:00,"BO",34120,8,7954.000,"D","2a"
"00006113",2005-11-15 00:00:00,"AT",21100,3,8472.810,"D","2a"
"00001594",2005-11-15 00:00:00,"LU",11000,5,7547.540,"D","T8"
"00001313",2005-11-15 00:00:00,"LU",11000,5,7547.540,"D","T8"
"00009878",2005-11-15 00:00:00,"AN",22100,2,4528.460,"E","2a"
"00002386",2005-11-15 00:00:00,"AN",22100,2,4528.460,"E","3a"
"00010979",2005-11-15 00:00:00,"MB",22110,1,902.560,"E","5d"
"00004976",2005-11-15 00:00:00,"AN",22100,2,4528.460,"E","3d"
"00009965",2005-11-15 00:00:00,"AN",22100,2,4528.460,"E","3d"
"00002005",2005-11-15 00:00:00,"BO",34200,12,5149.000,"E","3a"
